Title,Price,Sold,Reviews,Condition,Type,Model,UPC,EAN,Brand,Control Style,Power Source,Color,Number of Heat Settings,MPN,Material,Heating System,Year Manufactured,Cable Length,Mounting Location,Item Width,Item Length,Country/Region of Manufacture,Country of Origin,Banned States,Heating Element Format,BTU Heating Rating,Voltage,Features,Operating Sound Rating,Smart Home Compatibility,Area Covered,Smart Home Protocol,Power,Style,Room,Heating Technology,Unit Quantity,Product Lot Quantity,Tonnage,Design,Style Name,Manufacturer,item_width,item_length,ISBN,Handling Time,Shipping,Satisfaction,Customer Service,International Shipping,Returns,Note,GTIN,Room Size,Indoor/Outdoor,Product Depth (in),Portable Heater Features,Heater Type,Product Width (in),Area Heated (Sq Ft),Heater Controls,Wattage (watts),Color Family,Amperage (amps),Certifications and Listings,Portable Heater Safety Features,Product Height (in),Cord Length (in),Voltage (volts),Power/Fuel Type,Product Weight (lb),Heating Element Material,Timer Control,Manufacturer Color,Heating Wattage,Energy Star,Recommended Environment,Height,Protection Properties,Item model number,Warranty Description,Batteries Included?,Special Features,Batteries Required?,Is Discontinued By Manufacturer,Included Components,Item Package Quantity,Item Weight,Size,Part Number,Wattage,Product Dimensions,Number Of Pieces,Bundle Listing,Location,PackQty,Model No.,Item Height,Power (W),Manufacturer Warranty,Refrigerant,Heating Method,Heat Output,SHIPPING,RETURN,ITEM LOCATION,International buyers,Air Direction,Current Rating,Automatic shutoff,Fuel Type,Accessories Included,Timer Included,Anti-freeze setting,ACLI Safety Plug,Installation,Room Size (sq ft),Remote Control,Thermostat,Heating Product Type,Heat rating (BTU/hour),Pack Size,Heating Technology Type,Oscillation,Price,USA Seller,Product use,Customer service,Limited time offer,Shipping Exclusions,Item Depth,Manufacturer Part Number,New Title,Custom Bundle,Tank Capacity,Energy Efficiency Ratio (EER),EC Range,Annual Fuel Utilization Efficiency (AFUE),Colour,Item Dimensions LxWxH,Weight,Heating Coverage,Heating Element Type,Label,ProductGroup,ProductTypeName,Publisher,Studio,Product,Size Type,SKU,Area Coverage,Heating Element,Length,Maximum Heat Power,Power Consumption,Product Model,Product Type,Binding,Warranty,PackageQuantity,NumberOfItems,IsAutographed,MaterialType,Gift,ReleaseDate,Product Informaiton,Gifts,Product Weight (lb.),Baseboard Heating Type,Hydronic,Vented,Department,Seller,For any question,Bundle Description,Width,Depth,Number of Batteries,Battery Size,Battery Included,Motor Type,Battery Capacity,Battery Life,Modification Description,Room Coverage Area,Modified Item,Heat Type,Indoor safe,Ignition,Hose and Regulator included,BTU per Hour,Heating Area,Min. Tank Capacity,Electricity Required,Number of Shelves,Number of Drawers,Seat Depth,Seating Capacity,Firmness,Set Includes,Number of Items in Set,Stove Type Compability,Product Weight lb,Product Depth in,Area Heated Sq Ft,Area Heated (Sq. Ft.),Heat Output BTU/hour,Returnable,Amperage amps,Mor Electric Heating SKU,UPC/GTIN Code,Heating BTU,TAX,Handling Time:,Questions,Anti-freeze Setting,Acli Safety Plug,Product Depth (in.),Certifications And Listings,Heat Rating (btu/hour),Automatic Shutoff,Area Heated (sq. Ft.),Product Width (in.),Indoor/outdoor,Room Size (sq. Ft.),Isbn,Product Height (in.),Power cord,Product Meas,Package size,Power Type,Assembled Product Dimensions (L x W x H),Recommended Location,Assembled Product Weight,manufacturer_part_number,Item Package,Product Length (in.),Model Number,weight,Number of shelves,Heater Style,Sport/Activity,Return,state limitations,LOCATION,Mount Location,Product Length (in),globalTradeItemNumber (GTIN),Number of Elements,Bulb Type,Power Options,Watts,Restricted States,ItemPackageQuantity,Item,Use,Delivery,Overall,Watt,Prop65_fl,Prop65Warning,PartNumber,Batteries,Hight,Supply Voltage,Power Rating,Peak Temperature,Finish,Mounting,Assembly Required,Items Included,Shape,Cooking Area Width,Cooking Area Length,Item Diameter,Item Weight Major,Scent,Product Weight,Release Date,Number of Cool Speeds,Compressor Type,Overall Width,Includes,Overall Height,Start Type,Control Type,Mounting Type,Overall Depth,Load Capacity,CFM,Collection,Number of Bulbs,UL Listed,Item Dimensions,Cord Length,Plug Type,Connectivity,Dosage,Format,Compatible Brand,Compatible Model,Author,Book Tittle,Language,Laser 73,Laser 73 Parts,Voltage volts,Product Width in,package_length,BTU Heating,Import Designation,Resistance Properties,Power Source:,Number of Heat Settings:,BTU Heating Rating:,Control Style:,Item Width:,Heating Element Type:,Color:,MPN:,Amperage:,Application:,Type:,Item Depth:,Item Length:,Plug Type:,Unit of measure,product_height_in,area_heated_sq_ft,product_depth_in,heater_controls,room_size,heater_type,certifications_and_listings,color_family,portable_heater_safety_features,cord_length_in,indoor_outdoor,number_of_heat_settings,product_width_in,power_fuel_type,portable_heater_features,wattage_watts,heat_rating_btu_hour,pack_size,amperage_amps,voltage_volts,product_weight_lb,Batteries Required,Is Assembly Required?,Fabric Type,Output,Sub-Type,Package,Piece Count,Number of Items In Set,ECO mode temp,Country Of Origin,In Sku,Overall Dimension,Maximum Energy Power,Net Weight,Rated Voltage,Power Cord Length,Power/fuel Type,Maximum Air Flow,Heating Capacity,Tax,Setting(btu),Product size,Certifications,Air output,Rated voltage,Heat coverage,Fuel consumption,Net weight,Protection,Package includes,Pressure,Item weight,Main Colour,Power Output,Service,USA Shipping,Mount Type,Application/Usage,Input Voltage,UNSPSC Code,Domestic Shipping,Package Dimensions,Installation Method,Type of Bulb,Certification,Ignition Type,Run time (hours),Fuel rate (gallons/hour),Fuel Tank Capacity (gallons),Heat Output (BTU/hour),Annual Fuel Utilization Efficiency (AFUE) (%),Connection Size,Fuel Gauge,Item Location,Quantity,Battery Type,Assembled Height (in),Assembled Depth (in),Assembled Width (in),Energy Efficiency Rating,wattage,Frame Material,Amperage,eBay Durapower Store Category,Annual Fuel Utilization Efficiency,Energy Efficiency Ratio,Key Word,Key Word 2,Key Word 3,Key Word 4,Country of Manufacture,Reflector,Burner,Flame Screen,Main Pole,Cylinder Housing,Door,Base,Table,Gas Consumption,gnition Method,Safety Device,GW/NW,Surface,BTU,Shipping Weight
Electric Tower Space Heater Ceramic Portable Smart Wi-Fi Digital Touch Screen,151.08,30-day returns, ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",Tower Heater,Atomi Smart AT1481,711181206111,0711181206111,Atomi Smart,"Remote Control, Digital, Voice",Electric,Black,3,AT1481,Ceramic,Forced Air/Fan,2020,5.9 ft,"Floor, Desk/Tabletop",,,,,,Strip,Less Than 2000 BTU,120 V,"Auto Shut-off, Oscillation",Standard,"Google Assistant, Amazon Alexa",701-750 sq ft,Wi-Fi,1001-1500 W,,,,,,,,,,,,Does not apply,,,,,,,,,Small,Indoor,9.65 in,"Digital Display,Energy-Saving Modes,Fan Included,Handle,Oscillati",Forced Air,9.65 in,250,Electronic,1500 W,Blacks,12 A,ETL Certified,"Auto Shut Off,Cool-to-the-Touch,Nonslip Base,Tip-Over Safety Swit",27.76 in,60,115,Electric,6.86 lb,Stainless Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duraheat Electric Forced Air Heater - 240 Volt With Remote Control - Tubular -,150.67,Longtime member, ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,,013204340001,0013204340001,DuraHeat,Remote Control,Electric,Yellow,Variable,EUH4000R,,Forced Air/Fan,2016,10.8,"Wall, Floor",,,,,,,13000-13999 BTU,240 V,,None,,451-500 sq ft,,1001-1500 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stainless Steel,1 hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BioSmart Infrared Heater Air Purifier ""Breathe Easy"" Model works well",150.0, , ,"Used: An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller’s listing for full details and description of any imperfections. ",,,,,BioSmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FOSTORIA VHC-15 Wall Variable Heat Contrllr,Control Knob",151.2, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",Electric Infrared Heater Accessories,VHC-15,,,FOSTORIA,,,,,VHC-15,,,,,,,,,,,,,208/240VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TPI CORP. 483 TM Prtble Elctrc Baseboard Heater,48""L,120V",152.89, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",Portable Electric Heaters,483 TM,686334870887,,TPI CORP.,,,,,483 TM,,,,,,,,,,,,,120VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lasko 300 sq. ft. Convection Room Heater / Black,150.0, ,"[""I apologize for taking so long to rate your product but it has been great ever since I received it great use it's very quiet just like you said and I love it"", ""Very nice heater. Super quiet! I am using it in what was a screened-in lanai (remodeled into a 4-season sunroom). With all these windows it gets chilly in here at times, even though the room has central heat. This Lasko heater is just the thing to take the chill out of the room. I can't speak to its longevity, as I have only had it a few weeks, but it seems very well made."", 'My only reservation is it is a little on the large side, but it is working great so far.', 'Unit works well.No complaints.Have owned for 2 yearsComes in handy when the furnace sometimes breaks down. Or to take the chill off a basement bedroom.I Would buy again.But remember, it’s electric and the electric meter spins like a top', 'It works great and is silent other than the chirping to let you know the temp is increasing. I need another one. I highly recommend it.', 'I didn’t realize before purchase the top of the heater was metal. Was going to use for my kitchen but not with a toddler running around who could potentially touch and burn their hand. It’ll work best for my basement as I needed something for there too.', 'Sturdy build with great features. However, I wish it comes with a remote then this wold be perfect heater.', 'This was purchased to heat a room whose temperature varied greatly from night to day  It works perfectly, soundlessly, and draft free.  The temperature in the room stays steady at between 68 and 70 just what is needed to grow phalenopsis orchids.  We love it.', 'Ive Had it On 90 Degrees For TWO HoursLess Than THREE Feet In Back Of Me..... In A SMALL Office AreaThats My Shadow In The Photo.And I Felt NOTHING!', 'Thank you very much and have a great day.']","Open box: An item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description. ",,,,,Lasko,"Switch, Digital",Electric,Black,1,5622,Metal,Convection,,,,5.5,,United States,,,,,120 V,"Handle, Digital Display, Nonslip Base, Timer, Automatic Shutoff, Tip-Over Safety Switch, Thermostat",Silent,,150 to 249 sq ft,,,Modern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 Hours,Black,1500,Compliant,Indoor,9.25in.,Overload Protection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vornado VHEAT 1500W Whole Room Vintage Metal Space Heater - Green,150.0, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",Portable Heater,Vornado VHEAT,,,Vornado,Rotary Knob,Electric,Green,2,EH1-0121-17,,,,,,,,,,,,,120 V,Auto Shut-off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Duraflame Electric Fireplace Stove 1500 Watt Infrared Heater, Red",154.0, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,,611768108763,,Duraflame Electric,,Electric,Red,,Does Not Apply,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"King Psh1215T Yellow Jacket Portable Shop Heater W/Ostat, 1500W / 120V",154.47, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",Does not apply,PSH1215T,313021188153,0313099788743,Unknown,,Corded Electric,Yellow,,Does Not Apply,Stainless steel,,,,,,,,,,,,120,,,,,,,,,,,,,,,King Electric,110,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSH1215T,1 Year Warranty,No,Manual,No,No,Heater,1,10 pounds,1,PSH1215T,1500 watts,15 x 13 x 11 inches,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broan-NuTone 9093WH Exhaust Fan Heater and Light Combo Bathroom Ceiling Heate...,150.0, , ,,,Does not apply,700811772775,,Broan-NuTone,,Fan,White Painted Enamel,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70 CFM 1500W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electric Baseboard Heater Cadet 96 In. 2,000/2,500 Watt 240 Volt White Durable",151.2,30-day returns,"[""This heater is fairly large.  Don't expect it to fit under your legs in the bleachers.  The handle is really handy, but makes it pretty tall.This heater is very versatile. It can be like the smaller versions with just one element on at half power, full power, or both elements on full power.  It goes through propane about the same as all the other ones I've seen, and full power is a lot of power.  The fan (powered by D cells) blows warm air in your direction, which is nice because otherwise it just goes straight up.IMHO it's way handier than the smaller bottle mounted version because it doesn't tip easily and it's not as tall.  It puts the heat in a better location.It's not a small heater, but is powerful, well built, and looks like it will last."", 'this id the 2nd one I have owned  first one was 5 years old and used every day it was cold it keeps our coach warm enough on low  and very economicl to run do recomend getting the hose with regolator and using a 20 pound bbq grill tank outside  and keeping a couple of the one pound throw aways in reserve incase of a midnight run out of gas senero , teriffic for those emergencies and blizzards requires no electric to run just a couple batteries to run the fan but will still  produce  het with out fan not operating . has the o2 depletion piliot light that lifts off if o2 level gets to low plus tip switch incase it gets tipped over by accident , Like any heating device care should be taken to assure you are opperating it in a safe manner and following the instructions that states the clearences on ll sides ', 'Current house furnace is out and this unit has filled in amazingly well.  Live in MN and have 2 of these with a couple electric room heaters for 2000 sqft plus home and been heating for a month.  Do recommend the 20# Walmart propane tanks w/ gauge for $48 and conversion hose to unit for more economical heating that the small canisters.  CAn heat for nearly a week.  Have CO monitor and never have had it go off once.  They are made to be CO free .  We do not leave them running when not home for safety reason but never yet had an issue.  ', 'I bought this to be able to work in my 2 car garage during cold days. It works very well. The only drawback I could see is that the fan moves very little air. Otherwise, I would have given it a 5 star rating....  Made the garage able to be worked in with no jacket in about 2 hours (on a 15 degree day)  Well worth it...   And would be great thing to have if an ice storm hits and the power (heat) went out...  Costs less than a buck an hour worth of propane to run on High.  I bought a 15 lb tank and ran it for about 18 hours.....    I plan on getting a couple of portable 1 lb bottles and a refill adapter.....', 'Got Mr. Heater for a heater in my outside work area and as an emergency backup heater in case of power failure in a storm or the heat pump went bad in middle of winter. Works perfect and am using hooked up to 20lb propane tank and also little 1lb tanks. Either way is working perfect.  This thing will run you out of house on 18,000 btu setting.  Always vent from a window or door to keep oxygen fresh and will be good for indoor use, you will still be plenty warm and no worries about any pipes freezing. Great product', ""This little heater is just the ticket for quickly warming up our home on those chilly mornings. ,I live where we seldom get any colder than 40 degrees at night , we don't run any heater at night for safety reasons ,although I feel this heater is safer than any electric one , no cords to overheat . I turn it on in the morning and in 15 minutes the chill is taken off the house. I use a small fan to circulate the heat more than the one that comes with the heater which is efficient for one room.  I also purchased the 12 foot hose and regulator so I can hook to a 30 lbs bottle out side the house. just ran the hose through an existing tv cable  hole. I can get about a week of heat out of one bottle at 16.00 to refill. That is much cheaper than running electric space heaters."", ""The dogs and I have a very comfortable warm environment now that the heater is able to be used. They are so happy that the inside of the motorhome is a lot more comfortable. We have been having nights that are in the upper twenties and low 30s so we're really grateful to have a heater the prize this my cheat on low setting it it basically heats the Whole 30 ft motorhome it generates more than enough heat on low and will run for a hundred hours on that setting .  It is very warm at got my  farm in Coupeville Washington. thanks a lot for a great item!!"", 'I\'ve been hunting deer for 42 years now and never worried about the cold weather when I was younger, mostly because pop-up portable blinds and portable heaters like these were not available back then. But my youngest daughter started hunting with me 6 years ago and after watching her brave a particularly cold opening day her first year I decided there had to be a better setup so she could enjoy going with me and I could insure I would get to continue to enjoy spending such moments with her, so I bought my first ground blind and my first Mr. Heater Little Buddy heater, and closing weekend of rifle season was soooooo much more enjoyable. Having a heat source to warm our feet made all the difference in the world being able to sit beside my daughter and just watch her scan our surroundings for her first deer, and did she take a beauty! After realizing how great the difference in the experience having shelter and heat made, I broke down and bought blinds for my Dad, nephew, and great friend who owns the property where we hunt, and then decided everyone should be able to stay warm and enjoy their time in the field as well, so I retired my Little Buddy heater and bought three of the Buddy heaters and one of the heater/cooker models and stocked each blind with a heater. The difference between the Little Buddy and the bigger Buddy models is very noticeably different! Running the bigger Buddy heaters warmed up a two person ground blind sufficiently enough to allow us to take off our coats, even with several windows open, and sit comfortably without creating undue noise or alerts to the deer as we watched many feed and browse around in the field in front of us. Hunting went from a cold and trying event to a greatly enjoyed experience spending time with my daughter, my Dad, my nephew, and friend! I\'ve always said a bad day hunting or fishing is better than a good day working anytime, but having Mr. Heater Buddy heaters warming our ground blinds has made such a difference in our time spent together so much more enjoyable that now my oldest daughter is joining in, and that alone made any expense paid for the equipment one of my best investments! Funny story: My Dad was using the heater I put in the blind he was using and after spending the morning hunting we all went to breakfast and I asked him how well he liked having heat, and his reply was, ""great for about 20 minutes and then the damned thing quit and wouldn\'t re-light!"" I asked him if he had opened any windows and he said ""no, it wasn\'t light yet so I was just enjoying staying warm, until the heater went out!"" I started laughing and he was taken aback by my reaction and asked why I was laughing, had I played a joke and given him the junk heater? I said no and told him he should be thankful Mr. Heater saved his life! Not knowing what I was referring to he had a puzzled look on his face, so I told him that the heater has a low oxygen sensor built into it and because he had the windows closed up fresh air could not circulate through the blind and the heater shut off before he could pass out from carbon monoxide poisoning! The look on his face was priceless! All he could say was ""glad someone was looking out for him."" After breakfast and getting some chores done we all went back to our blinds and my Dad made sure he opened some windows and lit the heater, and spent the rest of the day happy and warm. Moral of the story: The safety features built into Mr. Heater heaters work! Excellent design, quality built, and smart safety features all make Mr. Heater heaters great products you can trust and that make experiences during cold weather so much more enjoyable, and if having one gets a friend or family member to join in the fun, that\'s money well spent! Not to mention having the added insurance of staying warm at home should the power go out for an extended period of time during cold weather!   So, that\'s my experience with Mr. Heater heaters, and I can and do highly recommend to anyone needing and looking for a quality and dependable portable small heater, get one. You will be glad you did! ', 'Due to recently power outage frequently, I brought this protable heater for indoor use for emergency. I did not have chance to try it for hour long but I did try and find out it is very practical make and workable. Only issue to me is I don’t aware it need 4 D battery to run and how long one will last.Any how it is a very good product,I highly recommend it.', ""Will be able to use it in my fish house, heat my area that I use for skinning and tanning the furs that I've trapped.  Like the fact that I can hook up to a larger propane tank.  The fan is a bonus and the 3 different heating levels are great also.""]","New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ","Unit Heater, Portable Oil Filled Radiator",Mr. Heater Buddy MH18B,0089301004825,,Mr. Heater,"Rotary Knob, Switch","Electric, Gas, Propane","Red, Gray, Yellow, Black",,"F274805, F274800, F274885, MH18B",,Radiant,,,Garage,,,,,,,18000,Not Electric,Indoor/Outdoor,Quiet,,250 to 499 sq ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
